"Previous_Items1","Previous_Items2","Previous_Items3","Previous_Items4","Predicted_Items","support","confidence","lift"
"PRec",,,"Direct,OZ2,Play,Short","Goal,no_traffic,On_Net,Short,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,bw","Goal,no_traffic,On_Net,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,bw","Goal,no_traffic,On_Net,Short,Snapshot",0.333333333333333,1,1.8
,,,"OZ2,Play,Short","Goal,no_traffic,On_Net,Snapshot",0.333333333333333,1,1.8
"PRec",,,"OZ2,Play,Short","Goal,no_traffic,On_Net,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,Short","Goal,no_traffic,On_Net,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,Short","Goal,no_traffic,On_Net,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,bw","Goal,no_traffic,On_Net,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,bw","Goal,no_traffic,On_Net,Snapshot",0.333333333333333,1,1.8
,,,"OZ2,Play,Short","Goal,no_traffic,OZ,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"OZ2,Play,Short","Goal,no_traffic,OZ,Short,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,Short","Goal,no_traffic,OZ,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,Short","Goal,no_traffic,OZ,Short,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,bw","Goal,no_traffic,OZ,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,bw","Goal,no_traffic,OZ,Short,Snapshot",0.333333333333333,1,1.8
,,,"OZ2,Play,Short","Goal,no_traffic,OZ,Snapshot",0.333333333333333,1,1.8
"PRec",,,"OZ2,Play,Short","Goal,no_traffic,OZ,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,Short","Goal,no_traffic,OZ,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,Short","Goal,no_traffic,OZ,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,bw","Goal,no_traffic,OZ,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,bw","Goal,no_traffic,OZ,Snapshot",0.333333333333333,1,1.8
,,,"OZ2,Play,Short","Goal,no_traffic,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"OZ2,Play,Short","Goal,no_traffic,Short,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,Short","Goal,no_traffic,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,Short","Goal,no_traffic,Short,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,bw","Goal,no_traffic,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,bw","Goal,no_traffic,Short,Snapshot",0.333333333333333,1,1.8
,,,"OZ2,Play,Short","Goal,no_traffic,Snapshot",0.333333333333333,1,1.8
"PRec",,,"OZ2,Play,Short","Goal,no_traffic,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,Short","Goal,no_traffic,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,Short","Goal,no_traffic,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,bw","Goal,no_traffic,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,bw","Goal,no_traffic,Snapshot",0.333333333333333,1,1.8
,,,"OZ2,Play,Short","Goal,On_Net,OZ,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"OZ2,Play,Short","Goal,On_Net,OZ,Short,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,Short","Goal,On_Net,OZ,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,Short","Goal,On_Net,OZ,Short,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,bw","Goal,On_Net,OZ,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,bw","Goal,On_Net,OZ,Short,Snapshot",0.333333333333333,1,1.8
,,,"OZ2,Play,Short","Goal,On_Net,OZ,Snapshot",0.333333333333333,1,1.8
"PRec",,,"OZ2,Play,Short","Goal,On_Net,OZ,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,Short","Goal,On_Net,OZ,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,Short","Goal,On_Net,OZ,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,bw","Goal,On_Net,OZ,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,bw","Goal,On_Net,OZ,Snapshot",0.333333333333333,1,1.8
,,,"OZ2,Play,Short","Goal,On_Net,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"OZ2,Play,Short","Goal,On_Net,Short,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,Short","Goal,On_Net,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,Short","Goal,On_Net,Short,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,bw","Goal,On_Net,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,bw","Goal,On_Net,Short,Snapshot",0.333333333333333,1,1.8
,,,"OZ2,Play,Short","Goal,On_Net,Snapshot",0.333333333333333,1,1.8
"PRec",,,"OZ2,Play,Short","Goal,On_Net,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,Short","Goal,On_Net,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,Short","Goal,On_Net,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,bw","Goal,On_Net,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,bw","Goal,On_Net,Snapshot",0.333333333333333,1,1.8
,,,"OZ2,Play,Short","Goal,OZ,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"OZ2,Play,Short","Goal,OZ,Short,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,Short","Goal,OZ,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,Short","Goal,OZ,Short,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,bw","Goal,OZ,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,bw","Goal,OZ,Short,Snapshot",0.333333333333333,1,1.8
,,,"OZ2,Play,Short","Goal,OZ,Snapshot",0.333333333333333,1,1.8
"PRec",,,"OZ2,Play,Short","Goal,OZ,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,Short","Goal,OZ,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,Short","Goal,OZ,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,bw","Goal,OZ,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,bw","Goal,OZ,Snapshot",0.333333333333333,1,1.8
,,,"OZ2,Play,Short","Goal,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"OZ2,Play,Short","Goal,Short,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,Short","Goal,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,Short","Goal,Short,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,bw","Goal,Short,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,bw","Goal,Short,Snapshot",0.333333333333333,1,1.8
,,,"OZ2,Play,Short","Goal,Snapshot",0.333333333333333,1,1.8
"PRec",,,"OZ2,Play,Short","Goal,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,Short","Goal,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,Short","Goal,Snapshot",0.333333333333333,1,1.8
,,,"Direct,OZ2,Play,bw","Goal,Snapshot",0.333333333333333,1,1.8
"PRec",,,"Direct,OZ2,Play,bw","Goal,Snapshot",0.333333333333333,1,1.8
,,,"fw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play",,,"Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play,bw",,,"Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play","Play",,"Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play","Medium,Play",,"Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play","Medium,Play","Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play","Medium,Play",,"Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play","Medium,Play","Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play",,"Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play,bw",,"Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play",,,"Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
,,,"fw,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
,,,"Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play",,"Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play","Play",,"Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Medium,Play",,,"Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play",,,"Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play","Play","Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play","Play",,"Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Medium,Play",,"Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play","Medium,Play",,"Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play","Medium,Play","Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play","Medium,Play",,"Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play","Medium,Play","Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play",,"Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec",,,"fw,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play",,,"fw,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play",,"fw,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play","Play",,"fw,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play",,,"fw,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play","Play","fw,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play","Play",,"fw,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","fw,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play",,"fw,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec",,,"Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play",,,"Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play",,"Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play","Play",,"Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Medium,Play",,,"Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play",,,"Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play","Play","Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play","Play",,"Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Medium,Play",,"Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play","Medium,Play",,"Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play","Medium,Play","Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play","Medium,Play",,"Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play","Medium,Play","Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play",,"Direct,Medium,Play","Goal,not_one_timer",0.333333333333333,1,1.5
,,,"Direct,lfw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play,bw",,,"lfw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play,bw",,"lfw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec",,,"Direct,lfw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play",,,"Direct,lfw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play",,"Direct,lfw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play,bw",,,"Direct,lfw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play,bw",,"Direct,lfw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec",,,"fw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play",,,"fw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play",,"fw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play","Play",,"fw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play",,,"fw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play","Play","fw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play","Play",,"fw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","fw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play",,"fw,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play",,,"Direct,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play,bw",,,"Direct,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play","Play",,"Direct,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","Direct,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Play","Medium,Play",,"Direct,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play","Medium,Play","Direct,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"Direct,Play","Medium,Play",,"Direct,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play","Medium,Play","Direct,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Direct,Play",,"Direct,Play","Goal,not_one_timer",0.333333333333333,1,1.5
"PRec","Play,bw",,"Direct,Play","Goal,not_one_timer",0.333333333333333,1,1.5
,,,"fw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play",,,"Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play,bw",,,"Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play","Play",,"Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play","Medium,Play",,"Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play","Medium,Play","Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play","Medium,Play",,"Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play","Medium,Play","Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play",,"Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play,bw",,"Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play",,,"Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
,,,"fw,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
,,,"Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play",,"Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play","Play",,"Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Medium,Play",,,"Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play",,,"Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play","Play","Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play","Play",,"Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Medium,Play",,"Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play","Medium,Play",,"Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play","Medium,Play","Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play","Medium,Play",,"Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play","Medium,Play","Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play",,"Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec",,,"fw,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play",,,"fw,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play",,"fw,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play","Play",,"fw,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play",,,"fw,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play","Play","fw,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play","Play",,"fw,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","fw,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play",,"fw,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec",,,"Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play",,,"Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play",,"Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play","Play",,"Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Medium,Play",,,"Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play",,,"Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play","Play","Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play","Play",,"Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Medium,Play",,"Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play","Medium,Play",,"Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play","Medium,Play","Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play","Medium,Play",,"Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play","Medium,Play","Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play",,"Direct,Medium,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
,,,"Direct,lfw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play,bw",,,"lfw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play,bw",,"lfw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec",,,"Direct,lfw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play",,,"Direct,lfw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play",,"Direct,lfw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play,bw",,,"Direct,lfw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play,bw",,"Direct,lfw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec",,,"fw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play",,,"fw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play",,"fw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play","Play",,"fw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play",,,"fw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play","Play","fw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play","Play",,"fw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","fw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play",,"fw,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play",,,"Direct,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play,bw",,,"Direct,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play","Play",,"Direct,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","Direct,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Play","Medium,Play",,"Direct,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play","Medium,Play","Direct,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"Direct,Play","Medium,Play",,"Direct,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play","Medium,Play","Direct,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Direct,Play",,"Direct,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
"PRec","Play,bw",,"Direct,Play","Goal,not_one_timer,On_Net",0.333333333333333,1,1.5
,,,"fw,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Direct,Play",,,"Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Play,bw",,,"Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Direct,Play","Play",,"Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Play","Medium,Play",,"Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Play","Medium,Play","Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Direct,Play","Medium,Play",,"Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Direct,Play","Medium,Play","Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Direct,Play",,"Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Play,bw",,"Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Play",,,"Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
,,,"fw,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
,,,"Direct,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Play",,"Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Play","Play",,"Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Medium,Play",,,"Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Direct,Play",,,"Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Play","Play","Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Direct,Play","Play",,"Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Medium,Play",,"Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Play","Medium,Play",,"Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Play","Medium,Play","Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Direct,Play","Medium,Play",,"Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Direct,Play","Medium,Play","Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Direct,Play",,"Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec",,,"fw,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Play",,,"fw,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Play",,"fw,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Play","Play",,"fw,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Direct,Play",,,"fw,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Play","Play","fw,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Direct,Play","Play",,"fw,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","fw,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Direct,Play",,"fw,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec",,,"Direct,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Play",,,"Direct,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Play",,"Direct,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Play","Play",,"Direct,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Medium,Play",,,"Direct,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Direct,Play",,,"Direct,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Play","Play","Direct,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"Direct,Play","Play",,"Direct,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
"PRec","Direct,Play","Play","Direct,Medium,Play","Goal,not_one_timer,On_Net,OZ",0.333333333333333,1,1.5
